link,category,price_from,price_to,similarweb_traffic,moz_da,semrush_as,ahrefs_dr_range,tat,link_attribution_type
cognitoforms.com,"Business, Technology, Software development",16.5,19.5,3801671,75,50,90,Up to 5 days,Dofollow
openpr.de,"Business, Construction and Repairs, Marketing and Advertising",149.99,164.99,91340,54,38,80,Up to 5 days,Dofollow
realestaterama.com,"Business, Construction and Repairs, Real Estate",42,60,3412,60,17,57,Up to 4 days,Dofollow
australiaunwrapped.com,"Business, Entertainment, Lifestyle",32.5,37.5,13125,64,18,61,Up to 3 days,Dofollow
nandbox.com,"Computers, Technology, Mobile",119.99,134.99,59997,35,32,63,Up to 3 days,Dofollow
baddiehub.org.uk,"Culture, Fashion, Games",22.5,27.5,39151,54,40,51,Up to 3 days,Dofollow
glaadblog.org,"Business, Health, News and Media",22.5,27.5,3681,55,17,66,Up to 6 days,Dofollow
tripoto.com,"Lifestyle, Travelling, ",17.5,17.5,669914,57,51,72,Up to 4 days,Dofollow
elimparcial.com,Personal Blogs ,944.77,0,13949919,80,62,72,N/A,Dofollow
reverbtimemag.com,"Business, Technology, Lifestyle",37.5,40.5,2432,62,25,48,N/A,Dofollow
cybersectors.com,"Business, Technology, Lifestyle",17.5,32.5,102,56,18,35,Up to 3 days,Dofollow
marylandreporter.com,"Business, News and Media, Politics",146.99,160.49,13119,56,30,73,Up to 8 days,Dofollow
sthint.com,"Business, Marketing and Advertising, Personal Blogs",16.5,19.5,3734,63,24,60,Up to 5 days,Dofollow
impressiveinteriordesign.com,"Home and Family, Real Estate, ",99,178.49,567,47,5,59,N/A,Dofollow
riproar.com,"Business, Technology, Internet",140.24,215.24,2979,58,34,74,Up to 3 days,Dofollow
empowher.com,"Fashion, Health, Society",18,18,,79,26,73,English,Dofollow
thestuffofsuccess.com,"Fashion, Food, Health",37.5,52.5,16099,41,21,48,Up to 6 days,Dofollow
civilmanage.com,"Business, Construction and Repairs, Leisure and Hobbies",37.5,0,,61,3,39,English,Dofollow
agile-unternehmen.de,"Computers, Education, Technology",63,72,3085,37,25,41,Up to 6 days,Dofollow
carlthompson.co.uk,"Fashion, For Men, Lifestyle",115.49,190.49,24742,27,27,36,Up to 5 days,Dofollow
bioviki.com,"Business, Health, Technology",16.5,18.5,4366,38,25,64,Up to 5 days,Dofollow
ultraupdates.com,"Fashion, Technology, News and Media",67.5,70.5,22588,76,22,44,Up to 5 days,Dofollow
newsnblogs.com,"Fashion, Health, Technology",17.5,17.5,1098,56,6,46,Up to 3 days,Dofollow
pat.org.uk,"Construction and Repairs, Finance, Real Estate",64.5,73.5,3832,37,25,41,Up to 6 days,Dofollow
rtvnof.nl,"Business, Education, Music",69,91.5,261986,40,39,62,Up to 6 days,Dofollow
fontsarena.com,"Business, Equipment, Technology",69,84,65836,44,38,69,Up to 5 days,Dofollow
theeducationmagazine.com,"Books, Career and Employment, Education",60,67.5,12145,62,34,40,Up to 5 days,Dofollow
dailynewshungary.com,"News and Media, Politics, ",209.99,224.99,274518,67,43,72,N/A,Dofollow
helinika.com,"Business, Health, Technology",30.5,30.5,13836,19,33,35,Up to 4 days,Dofollow
filmthreat.com,"Entertainment, Movies, ",277.49,299.99,114440,61,42,74,N/A,Dofollow
bakespace.com,"Books, Food, Lifestyle",24.5,28.5,70897,60,33,73,Up to 4 days,Dofollow
springhillmedgroup.com,"Food, Health, Lifestyle",113.99,128.99,3601,25,34,64,Up to 7 days,Dofollow
dailybusinesspost.com,"Business, Finance, Technology",17.5,17.5,8310,56,6,52,Up to 4 days,Dofollow
storeboard.com,"Business, E-commerce, Marketing and Advertising",16.5,16.5,109117,64,34,78,Up to 5 days,Dofollow
ourfamilylifestyle.com,"Food, Home and Family, Travelling",164.99,239.99,10954,47,31,56,Up to 5 days,Dofollow
mitmunk.com,"Automobiles, Culture, Education",51.75,60,12070,57,21,55,Up to 5 days,Dofollow
healthsciencesforum.com,"Health, Technology, Internet",252.44,327.43,3352,25,35,65,Up to 6 days,Dofollow
patreon.com,"Business, Finance, Startups",17.5,17.5,106336013,92,81,93,Up to 5 days,Dofollow
bestadvicezone.com,"Health, Technology, Home and Family",22.5,0,1483,64,10,40,Up to 7 days,No
sureloaded.net,"Books, Movies, Music",479.98,494.98,5985,24,10,13,N/A,Dofollow
skyandtelescope.org,Science ,78,1182.43,456338,80,54,79,N/A,Dofollow
gearfuse.com,"Computers, Gadgets, Games",87,99,20604,60,31,55,Up to 4 days,Dofollow
alittledelightful.com,"Construction and Repairs, Home and Family, Leisure and Hobbies",179.99,194.99,,61,35,59,English,Dofollow
speromagazine.com,"Business, Games, Technology",22.5,24.5,703,56,13,45,Up to 5 days,Dofollow
contentrally.com,"Business, Technology, News and Media",57,72,617,65,7,50,N/A,Dofollow
businesstimes.org,"Business, Health, Real Estate",40.5,82.5,23,55,5,63,N/A,Dofollow
makeanapplike.com,"Computers, Technology, Software development",97.5,112.49,15162,55,28,53,Up to 6 days,Dofollow
buzzwebzine.fr,"Entertainment, Lifestyle, News and Media",329.98,449.98,293229,51,38,64,Up to 1 day,Dofollow
barbaraiweins.com,"Construction and Repairs, Technology, Lifestyle",52.5,60,1273,46,20,37,N/A,Dofollow
illustrarch.com,"Technology, Home and Family, Leisure and Hobbies",113.99,127.49,125369,25,34,52,Up to 6 days,Dofollow
promocionmusical.es,"Technology, Music, News and Media",75,119.99,6258,39,22,48,N/A,Dofollow
onlinenewsbuzz.com,"Business, Education, Fashion",49.87,58.87,1476,64,25,42,N/A,Dofollow
business-panorama.de,News and Media ,440.98,0,1407,45,12,41,N/A,Dofollow
coopermagazine.co.uk,"Books, Culture, Fashion",29.5,29.5,,38,22,49,English,Dofollow
celebsliving.com,"Culture, Fashion, Sports",23.5,28.5,2237,37,13,41,Up to 5 days,Dofollow
actuabd.com,"Art, Books, Movies",97.5,101.99,133902,59,43,66,N/A,Dofollow
sanremonews.it,"Business, Lifestyle, News and Media",242.54,0,1328096,60,50,70,N/A,Dofollow
muckrack.com,"Business, Internet, Music",45,0,2312376,85,62,84,Up to 7 days,Dofollow
viralrang.com,"Health, Home and Family, Travelling",60,75,1393,64,20,51,N/A,Dofollow
opencart.com,"Technology, Internet, Real Estate",202.49,232.49,342912,78,52,92,Up to 6 days,Dofollow
cravemag.co.uk,"Books, Food, Shopping",37.5,0,10945,55,25,43,Up to 1 day,Dofollow
stonesmentor.com,"Beauty, Construction and Repairs, Leisure and Hobbies",17.5,20.5,3905,54,18,40,Up to 5 days,Dofollow
dangerousroads.org,"Automobiles, Games, Travelling",163.49,238.49,85407,60,42,69,N/A,Dofollow
jackboxmenu.com,"Food, Health, Lifestyle",26.5,30.5,9384,40,24,50,Up to 4 days,Dofollow
musicglue.com,"Business, Technology, Music",18.5,19.5,94596,63,40,80,Up to 6 days,Dofollow
julietrome.de,"Culture, Movies, Music",90,97.5,15287,56,21,54,Up to 4 days,Dofollow
sanangelolive.com,"Nature, Politics, Sports",26.5,26.5,96240,58,44,62,Up to 4 days,Dofollow
thebuzzie.com,"Business, Beauty, For Women",27.5,35.5,446,53,5,41,Up to 3 days,Dofollow
healthnord.com,"Finance, Food, Health",25.5,29.5,1472,60,14,31,Up to 4 days,Dofollow
supplychaingamechanger.com,"Business, Computers, Technology",82.5,97.5,15539,57,30,69,Up to 5 days,Dofollow
textilevaluechain.in,"Business, Fashion, Manufacturing",22.5,27.5,23027,39,33,55,Up to 4 days,Dofollow
ventmagazines.co.uk,"Movies, Music, Sports",17.5,0,18267,37,18,40,Up to 2 days,Dofollow
hot.detik.com,"News and Media, Politics, ",1788.92,0,5326958,93,98,88,N/A,Dofollow
moneyminiblog.com,"Business, Finance, Real Estate",142.49,172.49,3871,45,26,53,N/A,Dofollow
wordstreetjournal.com,"Health, Movies, Music",52.5,60,22832,40,23,34,Up to 3 days,Dofollow
techolac.com,"Business, Technology, Home and Family",329.98,359.98,25293,53,37,72,N/A,Dofollow
royalpitch.com,"Beauty, Finance, Travelling",49.5,0,155,57,21,52,N/A,Dofollow
nerdsmagazine.com,"Gadgets, Games, Technology",61.5,76.5,2728,46,20,53,Up to 3 days,Dofollow
letsbuildup.org,"Health, Home and Family, Internet",146.84,176.84,4558,34,32,59,Up to 6 days,Dofollow
incollect.com,"Art, Construction and Repairs, Shopping",722.96,791.52,94436,56,0,71,N/A,Dofollow
globalgurus.org,"Career and Employment, Education, Finance",99,173.99,45171,40,32,61,Up to 7 days,Dofollow
businessfig.com,"Business, Construction and Repairs, Health",16.5,16.5,4094,56,6,54,Up to 6 days,Dofollow
businesshub360.systeme.io,"Business, E-commerce, Marketing and Advertising",32.5,75,806,75,51,90,Up to 1 day,Dofollow
nordest24.it,"Business, Technology, News and Media",97.5,104.99,387585,57,48,47,Up to 5 days,Dofollow
iotforall.com,"Education, Internet, Programming",862.95,0,91899,56,47,75,N/A,Dofollow
positivearticles.com,"Business, Education, Finance",22.5,32.5,,25,5,22,English,Dofollow
skillsyouneed.com,"Career and Employment, Education, Finance",197.99,272.99,194649,61,50,77,Up to 7 days,Dofollow
homedesigninstitute.com,"Business, Construction and Repairs, Education",107.99,119.99,54424,36,29,48,N/A,Dofollow
dailybusinessgroup.co.uk,"Business, Finance, Movies",104.99,112.49,53124,49,34,61,Up to 6 days,Dofollow
the-entourage.com,"Business, E-commerce, Startups",119.99,224.99,35341,41,35,55,Up to 5 days,Dofollow
appliancesissue.com,"Construction and Repairs, Home and Family, ",25.5,29.5,630,38,3,30,Up to 4 days,Dofollow
pitchero.com,"Computers, Internet, Web-development",24.5,27.5,565095,67,53,79,Up to 3 days,Dofollow
avstarnews.com,"Entertainment, Home and Family, Lifestyle",134.99,149.99,5252,54,30,60,Up to 7 days,Dofollow
tamildada.info,"Education, Fashion, Web-development",26.4,50.85,6747,57,20,52,N/A,Dofollow
constructionreviewonline.com,"Business, Construction and Repairs, Real Estate",164.99,239.99,41173,53,26,69,Up to 7 days,Dofollow
tapscape.com,"Gadgets, Technology, Mobile",52.5,82.5,11308,76,24,56,Up to 3 days,Dofollow
inkbotdesign.com,"Web-development, Technology, Internet",518.96,593.96,89758,60,43,74,N/A,Dofollow
datafilehost.com,"Business, Finance, Law",52.5,75,46063,82,14,73,Up to 4 days,Dofollow
billionfire.com,"Business, Home and Family, Lifestyle",17.5,0,,35,26,53,English,Dofollow
pittythings.com,"Fashion, Health, Lifestyle",43.5,58.5,1208,49,23,39,Up to 3 days,Dofollow
suntrics.com,"Business, Games, Home and Family",58.5,66,2109,22,23,40,Up to 7 days,Dofollow
magazinost.com,"Business, Fashion, Home and Family",17.5,19.5,,52,6,68,English,Dofollow
gingerparrot.co.uk,"Animals and Pets, Miscellaneous, News and Media",55.5,60,22562,53,36,39,N/A,Dofollow
panhandle.newschannelnebraska.com,"Business, For Women, Health",32.5,75,52884,77,44,76,Up to 4 days,Dofollow
themotherhuddle.com,"Beauty, Games, Technology",90,104.99,6918,46,30,52,Up to 5 days,Dofollow
geekextreme.com,"Gadgets, Society, Sports",115.49,190.49,39159,67,34,51,N/A,Dofollow
viva.co.id,"Law, Games, Health",511.47,0,23531658,91,74,79,Up to 7 days,Dofollow
isaiminia.com,"Business, Health, ",19.5,22.5,598,62,28,37,Up to 5 days,Dofollow
cannabislaw.report,"Business, Politics, Sports",52.5,64.5,15017,40,28,56,Up to 4 days,Dofollow
thetundradrums.com,"Business, Health, Technology",51,52.5,13288,38,27,31,Up to 3 days,Dofollow
allnewsmagazine.com,"Business, Technology, News and Media",24.5,26.5,246,54,17,31,Up to 3 days,Dofollow
globalvillagespace.com,"Health, Technology, Startups",79.5,154.49,36994,60,33,66,N/A,Dofollow
new.blicio.us,"Business, Lifestyle, News and Media",37.5,45,,46,6,42,English,Dofollow
avilared.com,Business ,150.56,225.56,739351,51,40,56,Up to 6 days,Dofollow
thefashionablehousewife.com,"Fashion, Food, Technology",67.5,82.5,3437,49,22,65,N/A,Dofollow
blog.giallozafferano.it,"Books, Lifestyle, Travelling",49.5,101.99,29794573,85,84,78,Up to 3 days,Dofollow
thislifeintrips.com,"Food, Health, Lifestyle",179.99,199.49,28694,38,29,34,Up to 2 days,Dofollow
whia.com.au,"Business, Health, Technology",32.5,164.99,,31,5,23,English,Dofollow
thediplomatinspain.com,"Business, Technology, Real Estate",74.1,89.1,52951,51,39,53,N/A,Dofollow
thewatchtower.com,"Business, Miscellaneous, Science",57.75,132.74,17637,53,28,58,Up to 6 days,Dofollow
risecrafter.com,"Leisure and Hobbies, Education, Fashion",36.5,45,67821,42,19,69,Up to 3 days,Dofollow
portfolio.newschool.edu,"Culture, Real Estate, ",60,67.5,47488,82,52,82,More than 10 days,Dofollow
kravelv.com,"Home and Family, Miscellaneous, Sports",37.5,52.5,484,61,17,40,Up to 5 days,Dofollow
everytalkin.co.uk,"Fashion, Education, Finance",30.5,35.5,16933,36,23,50,Up to 5 days,Dofollow
pbase.com,"Business, Finance, Technology",17.5,17.5,414966,87,45,83,Up to 7 days,Dofollow
disquantified.org,"Business, Software development, Web-development",97.5,127.49,4454,51,33,62,Up to 6 days,Dofollow
sitepoint.com,"Programming, Internet, Marketing and Advertising",1399.31,2957.75,905441,85,55,87,N/A,Sponsored
blog.powr.io,"Business, Nature, ",149.99,0,9125,51,37,87,Up to 5 days,Dofollow
ecofriend.com,"Environment, Technology, Science",104.99,112.49,11324,56,29,52,More than 10 days,Dofollow
les-docus.com,"Art, Music, Society",45,55.5,53395,33,33,51,Up to 8 days,Dofollow
englishleaflet.com,"Books, Programming, Web-development",55.5,66,39336,10,26,72,Up to 3 days,Dofollow
themerex.net,"Business, Education, Health",97.5,112.49,272599,46,30,90,Up to 3 days,Dofollow
englishoverview.com,"Business, Technology, Home and Family",48,58.5,28692,43,23,40,N/A,Dofollow
banyuleandnillumbikweekly.com.au,"Health, Culture, Lifestyle",30.5,49.5,494,57,5,39,Up to 6 days,Dofollow
thedigestonline.com,"Art, Health, Home and Family",184.49,206.99,169920,41,34,58,N/A,Dofollow
pazienti.it,"Animals and Pets, Games, Internet",1172.04,0,,46,66,60,Italian,Dofollow
th.beincrypto.com,"Business, Finance, Marketing and Advertising",3996.72,0,,64,53,80,Thai,No
tradewindowfx.com,"Business, Finance, Technology",18.5,21.5,91,58,5,40,Up to 5 days,Dofollow
sparebusiness.com,"Business, Games, Health",17.5,27.5,98,53,6,57,Up to 3 days,Dofollow
studylib.net,"Computers, Technology, News and Media",27.5,32.5,1134741,65,34,73,N/A,Dofollow
sypstudios.com,"Business, Home and Family, Lifestyle",24.5,32.5,184,52,11,44,Up to 4 days,Dofollow
criticsrant.com,"Entertainment, Shopping, Society",36.5,66,2018,40,20,52,N/A,Dofollow
thatsup.co.uk,"Lifestyle, Home and Family, Travelling",879.83,0,119616,30,41,53,N/A,Dofollow
newmiddleclassdad.com,"Finance, Technology, Lifestyle",70.5,78,7609,36,6,50,N/A,Dofollow
kellysthoughtsonthings.com,"Gadgets, Career and Employment, Finance",140.24,150.74,8531,41,22,64,N/A,Dofollow
smallbusinesscoach.org,"Business, Education, Miscellaneous",175.49,197.99,15983,70,31,62,N/A,Dofollow
edublogs.org,"Career and Employment, Fashion, Movies",26.5,27.5,507169,82,42,75,Up to 7 days,Dofollow
atechsland.com,"Education, Technology, Marketing and Advertising",25,27.5,18,58,5,21,N/A,Dofollow
kongotech.org,"Computers, Fashion, Travelling",20.5,21.5,32918,51,26,49,Up to 6 days,Dofollow
sometimes-interesting.com,"Career and Employment, Health, Technology",209.99,217.49,2958,58,23,58,N/A,Dofollow
littlelioness.net,"Business, Culture, Movies",66,140.99,241,64,27,64,N/A,Dofollow
realitysteve.com,"Art, Finance, Technology",17.5,22.5,39179,58,40,53,Up to 4 days,Dofollow
uktech.news,"Business, E-commerce, Health",725.96,794.12,108572,54,37,76,N/A,Dofollow
howtodiscuss.com,"Business, Home and Family, Lifestyle",175.49,197.99,4041,65,19,55,N/A,Dofollow
viw.com.au,"Business, Lifestyle, Personal Blogs",37.5,112.49,2094,28,14,34,Up to 6 days,Dofollow
masonjarbreakfast.com,"Leisure and Hobbies, Law, Science",49.5,124.49,24096,50,35,35,Up to 4 days,Dofollow
slashandscroll.com,"Health, Politics, Sports",67.5,90,387,60,14,43,Up to 3 days,Dofollow
canberratimes.com.au,"Culture, Fashion, Technology",1347.37,1412.3,1720385,86,51,80,N/A,Dofollow
technologywolf.net,"Business, Books, Entertainment",22.5,29.5,19,58,14,52,Up to 3 days,Dofollow
studybreaks.com,"Art, Finance, Health",466.48,541.47,45067,69,30,71,N/A,Dofollow
petbloglady.com,"Animals and Pets, Politics, Sports",59.25,75,5927,37,24,38,Up to 5 days,Dofollow
news18.com,"News and Media, Technology, News and Media",1334.38,1347.37,,91,90,86,English,Dofollow
wrde.com,"Health, Places, Travelling",238.49,313.48,3030,62,26,73,N/A,Dofollow
nomadlawyer.org,"Law, Gadgets, Web-development",51,125.99,444,54,13,33,N/A,Dofollow
designbuzz.com,"Fashion, Internet, News and Media",45,75,2330,52,22,49,N/A,Dofollow
opensudo.org,"Technology, Music, News and Media",24.5,31.5,172,55,5,20,N/A,Dofollow
reelsmedia.co.uk,"Business, Finance, News and Media",24.5,24.5,9107,42,23,72,Up to 5 days,Dofollow
sugermint.com,"Business, Home and Family, Real Estate",27.5,30.5,12092,61,29,54,Up to 3 days,Dofollow
flexhouse.org,"Construction and Repairs, Health, Technology",22.5,32.5,166,54,5,36,Up to 3 days,Dofollow
itsmypost.com,"Business, Technology, Marketing and Advertising",22.5,25.5,781,57,12,44,Up to 5 days,Dofollow
brandignity.com,Business ,70.5,78,16030,44,28,63,Up to 5 days,Dofollow
ilprimatonazionale.it,"News and Media, Fashion, Technology",97.5,112.49,204126,59,35,55,Up to 5 days,Dofollow
crackuppuns.com,Business ,33.5,34.5,22682,41,28,70,Up to 3 days,Dofollow
architecturesstyle.com,"Home and Family, Technology, Internet",112.49,0,31318,33,27,32,Up to 3 days,Dofollow
pressbooks.cuny.edu,"Education, Technology, Lifestyle",32.5,45,34199,88,76,88,Up to 1 day,Dofollow
namesbudy.com,"Business, Health, Technology",25.5,28.5,,26,9,15,English,Dofollow
streameast.org.uk,"Business, Entertainment, Home and Family",21.5,21.5,102338,41,16,37,Up to 3 days,Dofollow
livingpristine.com,"Business, News and Media, Sports",84.15,159.14,2719,21,31,51,Up to 6 days,Dofollow
radiobond.com,"Lifestyle, Technology, Leisure and Hobbies",27.5,34.5,,59,4,49,English,Dofollow
about.me,"Career and Employment, Lifestyle, ",17.5,18.5,1653255,92,57,90,Up to 7 days,Dofollow
sunshinekelly.com,"Food, Startups, ",69.3,144.29,4136,36,23,39,Up to 6 days,Dofollow
homebusinessmag.com,"Business, Home and Family, Lifestyle",26.5,27.5,35517,51,32,72,Up to 7 days,Dofollow
lifemagazineusa.com,"Entertainment, Finance, Technology",29.5,31.5,891,54,20,37,N/A,Dofollow
entretech.org,"Business, Lifestyle, Society",121.49,136.49,1222,24,31,65,Up to 6 days,Dofollow
restaurantsnapshot.com,Food ,43.5,49.5,23568,65,35,53,Up to 5 days,Dofollow
targatocn.it,"News and Media, Mobile, Software development",209.99,299.99,2166184,55,54,70,N/A,Dofollow
cloud-computing.tmcnet.com,"Technology, Fashion, Lifestyle",164.99,239.99,2296,80,37,82,N/A,Dofollow
vivaglammagazine.com,"Beauty, Miscellaneous, News and Media",112.49,127.49,3079,47,24,54,N/A,Dofollow
guestpostblogging.com,"Marketing and Advertising, Technology, Internet",29.5,34.5,427,47,17,50,N/A,Dofollow
sotwe.net,"Art, Home and Family, Travelling",22.5,23.5,93030,43,28,40,Up to 6 days,Dofollow
trekinspire.com,"Technology, Leisure and Hobbies, Real Estate",20.5,22.5,1391,54,5,33,Up to 7 days,Dofollow
fashionterest.com,"Beauty, News and Media, Sports",104.99,119.99,3102,34,18,33,N/A,Dofollow
businesstelegraph.co.uk,"Business, News and Media, Sports",67.5,75,1522,44,6,61,N/A,Dofollow
klikmania.net,"Technology, For ?hildren, For Women",115.49,152.99,10639,53,30,64,N/A,Dofollow
plugeek.com,"News and Media, Business, Health",32.5,52.5,672,28,16,37,N/A,Dofollow
timesofnewspaper.com,"Miscellaneous, Business, Marketing and Advertising",17.5,27.5,,61,4,22,English,Dofollow
articlevines.com,"Lifestyle, Business, Lifestyle",18.5,21.5,,56,5,48,English,Dofollow
letterboxd.com,"Movies, Health, Technology",19.5,22.5,,58,3,36,English,Dofollow
uk.finance.yahoo.com,"Finance, Culture, Entertainment",20,25,34481610,84,73,86,Up to 4 days,No
appsgeyser.io,"Web-development, Business, Books",667.47,697.47,,93,100,92,English,No
my.omsystem.com,"Travelling, Mobile, Software development",164.99,239.99,238354,49,38,74,N/A,Dofollow
ebusinessblog.co.uk,"Marketing and Advertising, Photography, Sports",19.5,23.5,147782,71,53,76,Up to 8 days,Dofollow
thinkcomputers.org,"Finance, Business, Technology",122.99,145.49,15464,61,34,51,N/A,Dofollow
muhimu.es,"Politics, Business, Education",127.49,0,71942,57,31,63,N/A,Dofollow
